Company,Sector,Headquarters,Amount,Funding_Round_Type,Lead_Investors,Year,Month
Revoh,Automobile Manufacturing,Chennai,"$15,000,000",Seed,Vel Kanniappan and Ravi Renganathan,2022,May
FlexifyMe,"Healthcare,Wellness",Pune,"$30,000,000",Seed,Sachin Anand and Dipen Shah,2022,May
Red Basil Technologies,Food&Beverages,Gurgaon,"$2,500,000",Seed,PlanB Capital and Sat Industries,2022,May
FirstCure Health,FirstCure Health aims to simplify the surgery experience by bringing the best surgeons with modern and safe procedures at affordable costs,"Healthcare,Wellness",,,,2022,May
ForeignAdmits,Career Planning,Bengaluru,"$67,600,000",Seed,Beerud Sheth and SEA Fund,2022,May
Sploot,Consumer Applications,Gurgaon,"$50,000,000",Seed,Redstart Labs,2022,May
Fanztar,Software,Gurgaon,"$5,000,000",Seed,India Quotient and Farid Ahsan,2022,May
Humpy Farms,Agriculture,Mumbai,"$5,000,000",Angel,Anushka Iyer and Prattyush Shahane,2022,May
NutriTap,Food&Beverages,Gurgaon,"$12,000,000",Seed,IK Capital and Venture Catalysts,2022,May
Agasta,Automobile Vehicles,Tokyo,,,,2022,May
Fyllo,Enterprise Software,Chicago,"$9,800,000",Series C,Sol Global investments and JW Asset Management,2022,May
Goldenpi,Financial Services,Banglore,"$200,000",Seed,Rainmatter Capital and Rainmatter Technology,2022,May
HOP Electric,Electric Vehicle,Jaipur,,,,2022,May
Super Bottoms,,Thane,"$5,500,000",Series A,DSG Consumer Partners and Saama Capital,2022,May
Bytebeam,Internet,,"$3,300,000",Seed,Vijay Pravin Maharajan and Tanmai Gopal,2022,May
Multipl,Financial Services,Banglore,"$300,000",Seed,growX ventures and IIFL Finance,2022,May
Josh Talks,Broadcasting,Haryana,"$500,000",Series A,Ritesh Agarwal and Vijay Shekhar Sharma,2022,May
AssetPlus,Financial Services,Chennai,"$28,000,000",Series A,Kedar Kulkarni and Nithin Kamath,2022,May
Kolo,Construction,Singapore,"$4,600,000",Seed,Better Capital and RTP Globa,2022,May
,Retail Technology,Gurgaon,6400000,$Series A,Multipoint Capital and Btomorrow Ventures,2022,May
BharatX,Financial Services,Benglaru,"$4,800,000",Seed,Ankur Aggarwal and Vikas Choudhury,2022,May
Hono,Software,Haryana,"$39,000,000",Series A,Harsh Gupta and Amit Khanna,2022,May
MoEVing,Electric Vehicle,Gurgaon,"$1,000,000",Seed,Stride Ventures and TradeCred,2022,May
ApnaKlub,Wholesale,Banglore,"$13,300,000",,Tiger Global Management and Google for Startups,2022,May
Kandee Factory,Organic Food,Chennai,"$1,500,000",,Keiretsu Forum and ah! Ventures,2022,May
DocPlix,Healthcare,Lucknow,"$1,500,000",,Pankaj Pandey and Gurpreet Singh,2022,May
ZORP,Enterprise Software,Lewes,"$60,000,000",,Ashish Goel,2022,May
Homi Lab,E-learning,Delhi,"$5,000,000",,Inflection Point Ventures,2022,May
Decimal,Financial Services,Indianapolis,"$9,200,000",,Service Provider Capital and Arthur Ventures,2022,May
Revamp Moto,Electric Vehicle,Nashik,"$100,000",,Venture Catalysts and IDBI Capital Market Services,2022,May
Vendakin,Information Technology,Dover,"$1,100,000",,Better Capital and CP Gurnani,2022,May
Revidd,Information Technology,Visakhapatnam,$1.1,,CIIE.CO and Inovnis SA,2022,May
ZFW Dark Stores,Logistics,New Delhi,"$1,600,000",,Amanpreet Bajaj and SEA Fund,2022,May
Fitelo,Fitness&Healhcare,Mohali,"$1,500,000",,Guild Capital and Pareto Capital,2022,May
Dvara E-Dairy,Financial Sevices,Chennai,"$200,000",,Dvara Holdings and Axilor Ventures,2022,May
Pumpumpum,Automotive,Gurgaon,"$3,300,000",,LetsVenture and Founder's Room Capital,2022,May
Hesa,consumer,Secundrabad,"$6,200,000",,We Founder Circle and Venture Catalyst,2022,May
GoSats,Crypto Currency,Banglore,"$4,700,000",,Draper Dragon and Dragon Capital Group,2022,May
Bellatrix Aerospace,Manufacturing,Coimbatore,"$1,100,000",,Survam Partners and Inflexor Ventures,2022,May
Eloelo,"Retail,E-Commerce",Benglaru,. WaterBridge Ventures and Kalaari Capital,"$1,500,000","Akshay Dubey, Saurabh Pandey",2022,May
O'2 Nails India,Beauty,Noida,"$66,700,000",,Nitin Gupta and Amit Singhal,2022,May
Sust Vest,Renewable Energy,Gurgaon,"$160,000",,,2022,May
QwikSkills,Education,Delhi,"$38,500,000",,Manish Sinha and Indian Angel Network,2022,May
Monrow,Retail,Benglaru,"$100,000",,Playbook Fund and LetsVenture,2022,May
HappyLocate,Logistics,Benglaru,"$1,700,000",,VM Ventures and RMZ Corp,2022,May
MasterChow,Food Processing,Delhi,"$1,800,000",,Fluid Ventures and Anicut Capital,2022,May
SpeedLabs,Edtech,Mumbai,"$143,100,000",,Mumbai Angels and Ecosystem Ventures,2022,May
GeoIQ,Retail Technology,Banglore,"$4,600,000",,Rohit Bansal and 9Unicorns Accelerator Fund,2022,May
HobSpace,Education,Mumbai,"$4,900,000",,Dharmil Sheth and Siddharth Bhaskar Shah,2022,May
Inflection.io,Software,Seatlle,"$6,300,000",,Brewster Stanislaw and Arjun Pillai,2022,May
Repos energy,E-Commerce of Fuel,Pune,"$7,200,000",,Ratan Tata,2022,May
BlissClub,Fashion,Bengaluru,"$17,300,000",,Sumer Juneja and Eight Roads Ventures,2022,May
Coinshift,Crypto Currency,Wyoming,"$17,500,000",,Volt Capital and Polygon Studios,2022,May
Wint Wealth,Financial Services,Nasik,"$16,400,000",,JJ Beshara Angel and 3one4 Capital,2022,May
Neso Brands,Eyewear,Singapore,"$10,000,000",,Kohlberg Kravis Roberts Japan and Alpha Wave Global,2022,May
NutriFresh,Food & Beverages,Pune,"$500,000",,Florintree Advisors and Archer Investment,2022,May
Liminal,Information Technology,Singapore,"$36,100,000",,Nexus Ventures and Vauld,2022,May
Dyte,IT Services and IT Consulting,Bengaluru,"$15.300,000",,Multiples,2022,April
Kirana Bazaar,Oline grocery,Gurgaon,"$32.800,000",,Multiples,2022,April
Phool,Enviromental Engineering,kanpur,"$9.400,000",,Multiples,2022,April
Doceree,Information Technology & Services,Parsippany,"$12,000,000",,Multiples,2022,April
Acko,Health insurance,Mumbai,"$458,000,000",,Multiples,2022,April
FirstCry,Online shopping,Pune,$741.4,,Multiples,2022,April
Meesho,Online shopping,Bangalore,"$1,100,000,000",,Multiples,2022,April
NoBroker,Housing rent,Bangalore,"$426,000,000",,Multiples,2022,April
Paytm,Financial services,Noida,"$1,200,000,000",,Multiples,2022,April
ShareChat,Social networking,Bangalore,"$1,400,000,000",,Multiples,2022,April
Spinny,Financial services,,"$513.500,000",,Multiples,2022,April
Swiggy,Food delivery platform,Bangalore,,,Undisclosed,2022,April
Unacademy,E-learning,Bangalore,"$838,500,000",,Multiples,2022,April
Urban Company,E-commerce,Gurgaon,"$445,900,000",,Multiples,2022,April
Xpressbees,E-commerce Logistics,Pune,"$577,600,000",,Multiples,2022,April
Accel,Financial services,Palo Alto,"$18.300,000,000",,Multiples,2022,April
MTR Foods,Food packaging,Bangalore,undisclosed,,Multiples,2022,April
OYO,Travel Arrangements,Gurgaon,"$550,000,000",,Multiples,2022,April
Eruditus,Education Management,Bangalore,"$1.200,000,000",,Multiples,2022,April
Ola,Travel Arrangements,Kormangala,"$5000,000,000",,,2022,April
DailyHunt,Media,Bangalore,"$2.200,000",,,2022,April
CARS24,Automobile,Gurgaon,"$1.300,000,000",,Multiples,2022,April
Pine Labs,Information Technology & Services,Noida,"$1.200,000,000",,,2022,April
BharatPe,Financial services,New delhi,"$700.500,000",,Multiples,2022,April
Blackbuck,Information services,Bengaluru,"$364,000,000",,Multiples,2022,April
Droom,Automotive,Haryana,"$333,000,000",,Multiples,2022,April
MindTickle,Software company,San Francisco,"$281,000,000",,Multiples,2022,April
Vedantu,E-learning,Bangalore,"$292,900,000",,Multiples,2022,April
CoinDCX,Currency exchange,Mumba,"$109,000,000",,Multiples,2022,April
Razorpay,financial services,Bangalore,"$741,600,000",,Multiples,2022,April
Licious,Food,Bengaluru,"$488,700,000",,Multiples,2022,April
CoinSwitch Kuber,financial services,Bangalore,"$300,600,000",,Multiples,2022,April
Zeta,Financial services,San Francisco,"$30,000,000",,Multiples,2022,April
Rebel Foods,Online food service,Pune,"$14,500,000",,,2022,April
Gupshup,Service provider,San Francisco,"$240,000,000",,,2022,April
Indiqube,Design,Bengaluru,"$30,000,000",,Ashish Gupta,2022,April
VerSe Innovation,Internet Publishing,Bengaluru,"$1.700,000,000",,Multiples,2022,April
Lenskart,E-Commerce,Faridabad,"$899,300,000",,Multiples,2022,April
Upstox,Financial services,Mumbai,"$29,000,000",,Tiger Global Management and GVK Davix Technologies,2022,April
AppsForBharat,Information technology,Bangalore,$23.7,Undisclosed,Mirae Asset Global Investments and MSA Novo,2022,April
OkCredit,Financial services,Faridabad,$84.2,undisclosed,Google for Startups and Lightspeed India Partners,2022,April
Livspace,E-commerce,Bengaluru,$431.6,Series F,Jungle Ventures and Peugeot SA,2022,April
Rigi,Tourism,"Vitznau, Luzern,",undisclosed,undisclosed,Content creator platform Rigi.Club,2022,April
MobiKwik,Financial services,Gurgaon,$165.5,Series G,Abu Dhabi Investment Authority and Dosch,2022,April
Amagi Media Labs,Media andEntertainment,Newyork,$240.2,undisclosed,Avataar Venture partners,2022,April
Myntra,E-commerce,Banglore,undisclosed,undisclosed,"FK Myntra Holdings,QuickRoutes International",2022,April
Philips Electronics,Electronics,Amsterdam,undisclosed,undisclosed,,2022,April
WayCool,Food processing,Chennai,$221.5,Series D,GAWA Capital and Lightbox,2022,April
MoEngage,Information technology,San Francisco,"133,000,000",Undisclosed,"Eight Roads Ventures, Matrix Partners Ind",2022,April
Mahindra Logistics,Logistics,Mumbai,"$2,500,000,000",Undisclosed,Birla Sun Life Insurance and HDFC Trustee,2022,April
Enphase Energy,Solar,Petaluma,"$116,000,000",Undisclosed,T.J. Rodgers and John Doerr,2022,April
Allegis Group,Human resources,Maryland,"$60,000,000",Series C,Vouch Insurance,2022,April
Slice,Food &bevrages,Newyork,"$125,000,000",Series D,Kohlberg Kravis Roberts and Dick Costolo,2022,April
Tata Digital,Internet,Mumbai,"$50,000,000",Undisclosed,Temasek Holdings and SoftBank Capital,2022,April
UpGrad,E-learnig,Mumbai,"$201,000,000",Undisclosed,IIFL Finance and International Finance Corporation,2022,April
Hitachi,Industrial Manufacturing,Tokyo,,Undisclosed,Mountain View data,2022,April
Chargebee,Software,San Francisco,"$468.200,000",Series H,Sequoia Capital India and Insight Partners,2022,April
Fivetran,Analytics,Oakland,"$728.100,000",Series-D,General Catalyst and ICONIQ Capital,2022,April
Euler,Financial services,London,undisclosed,Series A,Danilo S. Carlucci and CMT Digital Ventures,2022,April
Ecom Express,Logistics,New delhi,$485,Undisclosed,CDC Group and Partners Group,2022,April
Wooden Street,Home decor,Jaipur,"$34.100,000",Series B,WestBridge Capital and IAN Fund,2022,April
Chalo,Information technology,Mumbai,"$61,000,000",Undiclosed,Matrix Partners and Lightrock,2022,April
FreshMenu,Food processing,Banglore,"$32.400,000",Series C,Florintree Advisors and Srinivas Anumolu,2022,April
Nykaa,"Beauty,Fashion",Mumbai,"$148.500,000",Undisclosed,Fidelity Management and Research Company and Alia Bhatt,2022,April
Classplus,E-learning,Noida,"$129.500,000",Series D,Alpha Wave Ventures and Chimera Investm,2022,April
Skillmatics,Education,Mumbai,$23,Series B,Sequoia Capital India and Sofina,2022,April
Mamaearth,"Health, Wellness",Gurgaon,"$110.800,000",Unknown,Evolvence India Fund and Sofina,2022,April
Digits,Accounting,San Francisco,"$97,500,000",Series C,Benchmark and GV,2022,April
DealShare,E-commerce,Banglore,"$624.800,000",Series E,Abu Dhabi Investment Authority and Twenty Nine Capital Partners,2022,April
Mylab Discovery Solutions,"Health,wellness",Lonavala,,Undisclosed,Abhijit Pawar and Adar C. Poonawalla,2022,April
Securden,Artificial Intelligence,Delaware,"$11.700,000",Series A,Accel and Tiger Global Management,2022,April
Doubtnut,Education,Gurgaon,"$49.900,000",Series B,Sequoia Capital India and Lupa Systems,2022,April
Whitehar Jr,Information technology,Maharastra,"$11.300,000",Unknown,Bossanova Investimentos and Omidyar Network,2022,April
Frigate,Manufacturing,Tiruchirappall,"$17,500,000",Undisclosed,Abhishek Pandey and Srinath Ramakkrushnan,2022,April
Leaf Round,Financial services,Bengaluru,"$300,000",Preseed,Super Capital,2022,April
Wildermart,Food and bevrages,Bengaluru,"$24,000,000",Undisclosed,Abhinav Mathur and 17 other investors,2022,April
Myraah,Web design,Pune,"$350,000",Preseed,Arun Balakrishnan and Xcelerator Venture Partners,2022,April
GROWiT,Manufacturing,Surat,"$30,000,000",Undisclosed,Mukul Goyal and Coppermine Capita,2022,April
Lauriko,"Health,wellness",Hyderabad,"$37,000,000",Undisclosed,Lakshmikant PB and Murthy Aradhi,2022,April
Hbox,Healthcare,Massachusetts,undisclosed,Undisclosed,,2022,April
iTribe,Financial services,Bengaluru,"$1,000,000",Undisclosed,Eximius Ventures and PlanBcapital,2022,April
Zipy,E-commerce,Israel,,Undisclosed,,2022,April
Pratech Brands,Internet,Mumbai,"$3,000,000",Undisclosed,,2022,April
Glip,Software,Delaware,"$3,000,000",Seed,Better Capita,2022,April
Hubble,Commercial Real State,London,"$12,300,000",Undisclosed,Pi Labs and Upscale,2022,April
Eximpe,Arjun Zacharia,"Eximpe is Managing sellers, buyers, processes, payments, and financial services.",,,Seed,2022,April
Limechat,Software,Faridabad,"$5,000,000",Seed,Pi Ventures and Stellaris Venture Partners,2022,April
Medisage,Healthcare,Mumbai,"$530,000,000",Undisclosed,Bessemer Venture Partners and Siddharth Sikchi,2022,April
Spyne,Software,Gurgaon,"$7,000,000",Series A,Pentathlon Ventures and Core91 Fund,2022,April
Stockal,Finance,Newyork,"$14,800,000",Series A,Hashed and A'Z Angels,2022,April
YouKraft,Publishing,Banglore,"76,000,000",Seed,Goel Family Office,2022,April
EPNS,"Harsh Rajat, Richa Joshi",BUIDLing World's First Decentralized Notification Protocol on Ethereum,,,Seed,2022,April
Securden,Artificial Intelligence,Delaware,"$11,700,000",Series A,Accel and Tiger Global Management,2022,April
Mesh,Enterprise Software,San Jose,"$16,100,000",Series A,Ankit Nagori and Sumon Sadhu,2022,April
Last9,Software,Santa Clara,"$13,000,000",Series A,Better Capital and Sequoia Capital India,2022,April
Locofast,Textiles,New Delhi,"$15,000,000",Series A,"Chiratae, Stellaris",2022,March
Snapmint,Financial Services,Mumbai,"$9,000,000",Series A,"Negen Capital, Ramakant Sharma, Usama Fayyad",2022,March
Kuhoo,Financial Services,Mumbai,"$20,000,000",Seed,West Bridge,2022,March
RupeeRedee,Financial Services,Gurgaon,"$1,100,000",Series B,Digital Finance International,2022,March
Strawcture Eco,Building Materials,New Delhi,"$375,000",Seed,"Social Alpha, Villgro Innovations Foundations, Brigade REAP",2022,March
WYLD,Consumer Services,Mumbai,"$350,000",Pre-seed,Better Capital,2022,March
Bebe Burp,Food & Beverages,Surat,"$280,000",Seed,"Mapro Foods, Ivy Growth Associates, Shreeji Brothers, Dholakia Ventures",2022,March
Prozo,Logistics & Supply Chain,Noida,"$10,000,000",Series A,Sixth Sense Ventures,2022,March
Pocketly,Financial Services,Bangalore,"$3,000,000",Pre-series A,Dholakia Ventures,2022,March
Zapkey,Real Estate,Mumbai,"2,000,000",Seed,"Gruhas Proptech, DLF Family Office",2022,March
Black Bow,Wine & Spirits,New Delhi,"$800,000",Pre-series A,"Supermorpheus, Eagle10 Ventures",2022,March
Lobb,Transportation/Trucking/Railroad,Bangalore,"$1,100,000",Pre-series A,"3one4 Capital, Srinath Ramakkrushnan",2022,March
Beatoven AI,Computer Software,Bangalore,"$1,000,000",Seed,Redstart Labs,2022,March
Ensologic,International Trade & Development,New Delhi,"$520,000",Seed,"Indian Angel Network (IAN), Hyderabad Angels",2022,March
Eat Better Ventures,Food & Beverages,Jaipur,"$700,000",Seed,"Java Capital, Mumbai Angels",2022,March
AjnaLens,Computer Hardware,Thane,"$1,500,000",,"Let's Venture Angel Fund, JITO Angel Network",2022,March
Just Dogs,Ahmedabad,Retail,"$7,000,000",,Sixth Sense Ventures,2022,March
Filo,E-learning,Haryana,"$23,000,000",Series A,Anthos Capital,2022,March
Pocket FM,Audio OTT,Bangalore,"$65,000,000",Series C,"Goodwater Capital, Naver",2022,March
TABPS Pets,Food Production,Coimbatore,"$500,000",Seed,,2022,March
QPe,E-commerce,New Delhi,,Seed,Daniel Keloha,2022,March
Bonsaro,FoodTech,Mumbai,,,Klub,2022,March
Chhotastock,Financial Services,Bangalore,,Pre-seed,SC Innovations Funds,2022,March
Junio,Financial Services,New Delhi,"$6,000,000",Pre-series A,NB Ventures,2022,March
CredAvenue,Financial Services,Chennai,"$137,000,000",Series B,"Insight Partners, B Capital Group, Dragoneer Investment Group",2022,March
Captain Fresh,Logistics & Supply Chain,Bangalore,"$50,000,000",Series C,"Prosus Ventures, Tiger Global",2022,March
Otipy,AgriTech,Haryana,"32,000,000",Series B,Westbridge Capital,2022,March
CureSkin,"Health, Wellness & Fitness",Bangalore,"$5,000,000",Series A,JSW Ventures,2022,March
Hiver,Computer Software,Bangalore,"$22,000,000",Series B,"Kalaari Capital, Kae Capital",2022,March
Gamerji,Sports,Ahmedabad,"$1,000,000",Pre-series A,Unicorn India Ventures,2022,March
PensionBox,Financial Service,Bangalore,"$160,000",,"Kishore Ganji, Keynote India",2022,March
